energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
613.24,0.07,0.0931,0.0012,,1660.910,,1047.584,E2 M1,,,0.012,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
621.6,0.5,0.0042,0.0017,,1617.127,,996.257,[E1],,,0.00293,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
625.2556,0.0024,0.316,0.004,,996.257,0.00000000004,371.000,E2,,,0.00792,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
649.52,0.07,0.0874,0.0018,,1645.85,,996.257,E2,,,0.00723,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
664.74,0.08,0.0261,0.0011,,1660.910,,996.257,[M1 E2],,,0.010,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
669.14,0.08,0.016,0.0008,,1796.97,,1127.804,E1,,,0.00251,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
676.6,0.07,0.1672,0.0018,,1047.584,0.00000000004,371.000,E0+M1+E2,2.9,4,0.053,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
680.72,0.1,,,,680.61,,0,E0,,,,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
692.4205,0.0018,1.777,0.018,,815.493,0.000000001184,123.071,E0+M1+E2,7.5,4,0.046,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
714.9,0.16,0.00091,0.00007,,1432.66,,717.67,E2 M1,,,0.0080,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
715.76,0.07,0.187,0.005,,1531.284,,815.493,E0 M1 E2,,,0.013,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
